row_name,screen_id,analyte_id,detection_pool,minipool_id,pool_id,passed_str_profiling
ACH-000201,MTS004,Analyte 474,DP8.1,NA,P915.OS,TRUE
ACH-000296,MTS004,Analyte 475,DP8.1,NA,P915.OS,TRUE
ACH-000207,MTS004,Analyte 476,DP8.1,NA,P916.OS,TRUE
ACH-000735,MTS004,Analyte 477,DP8.1,NA,P916.OS,TRUE
ACH-000437,MTS004,Analyte 478,DP8.1,NA,P916.OS,TRUE
ACH-000456,MTS004,Analyte 479,DP8.1,NA,P916.OS,TRUE
ACH-000643,MTS004,Analyte 480,DP8.1,NA,P916.OS,TRUE
ACH-000464,MTS004,Analyte 481,DP8.1,NA,P916.OS,TRUE
ACH-000963,MTS004,Analyte 482,DP8.1,NA,P916.OS,TRUE
ACH-000435,MTS004,Analyte 483,DP8.1,NA,P916.OS,TRUE
ACH-000706,MTS004,Analyte 484,DP8.1,NA,P916.OS,TRUE
ACH-000213,MTS004,Analyte 485,DP8.1,NA,P916.OS,TRUE
ACH-000443,MTS004,Analyte 486,DP8.1,NA,P916.OS,TRUE
ACH-000470,MTS004,Analyte 487,DP8.1,NA,P916.OS,TRUE
ACH-000399,MTS004,Analyte 488,DP8.1,NA,P918.OS,TRUE
ACH-000934,MTS004,Analyte 489,DP8.1,NA,P916.OS,TRUE
ACH-000548,MTS004,Analyte 490,DP8.1,NA,P916.OS,TRUE
ACH-000771,MTS004,Analyte 491,DP8.1,NA,P916.OS,TRUE
ACH-000991,MTS004,Analyte 492,DP8.1,NA,P916.OS,TRUE
ACH-000159,MTS004,Analyte 493,DP8.1,NA,P916.OS,TRUE
ACH-000948,MTS004,Analyte 494,DP8.1,NA,P916.OS,TRUE
ACH-000481,MTS004,Analyte 495,DP8.1,NA,P916.OS,TRUE
ACH-000118,MTS004,Analyte 496,DP8.1,NA,P916.OS,TRUE
ACH-000352,MTS004,Analyte 497,DP8.1,NA,P916.OS,TRUE
ACH-000945,MTS004,Analyte 498,DP8.1,NA,P916.OS,TRUE
ACH-000929,MTS004,Analyte 499,DP8.1,NA,P916.OS,TRUE
ACH-000482,MTS004,Analyte 500,DP8.1,NA,P916.OS,TRUE
ACH-000666,MTS004,Analyte 51,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000701,MTS004,Analyte 52,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000037,MTS004,Analyte 53,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000884,MTS004,Analyte 54,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000014,MTS004,Analyte 55,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000502,MTS004,Analyte 56,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000460_FAILED_STR,MTS004,Analyte 57,DP8.1,NA,P921.OS-Redo,FALSE
ACH-000504,MTS004,Analyte 58,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000886,MTS004,Analyte 59,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000035,MTS004,Analyte 60,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000925_FAILED_STR,MTS004,Analyte 61,DP8.1,NA,P921.OS-Redo,FALSE
ACH-000661,MTS004,Analyte 62,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000644,MTS004,Analyte 63,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000085,MTS004,Analyte 64,DP8.1,NA,P921.OS-Redo,TRUE
ACH-001239,MTS004,Analyte 65,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000517,MTS004,Analyte 66,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000200,MTS004,Analyte 67,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000527,MTS004,Analyte 68,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000374,MTS004,Analyte 69,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000368,MTS004,Analyte 70,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000998,MTS004,Analyte 72,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000001,MTS004,Analyte 73,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000341,MTS004,Analyte 74,DP8.1,NA,P921.OS-Redo,TRUE
ACH-000992_FAILED_STR,MTS004,Analyte 75,DP8.1,NA,P918.OS,FALSE
ACH-000189,MTS004,Analyte 76,DP8.1,NA,P922.OS,TRUE
ACH-000791,MTS004,Analyte 77,DP8.1,NA,P922.OS,TRUE
ACH-000367,MTS004,Analyte 78,DP8.1,NA,P922.OS,TRUE
ACH-001190,MTS004,Analyte 79,DP8.1,NA,P922.OS,TRUE
ACH-000244,MTS004,Analyte 80,DP8.1,NA,P922.OS,TRUE
ACH-000713,MTS004,Analyte 81,DP8.1,NA,P922.OS,TRUE
ACH-000672,MTS004,Analyte 82,DP8.1,NA,P922.OS,TRUE
ACH-000875,MTS004,Analyte 83,DP8.1,NA,P922.OS,TRUE
ACH-000423,MTS004,Analyte 84,DP8.1,NA,P922.OS,TRUE
ACH-000553,MTS004,Analyte 85,DP8.1,NA,P922.OS,TRUE
ACH-000834,MTS004,Analyte 86,DP8.1,NA,P922.OS,TRUE
ACH-000252,MTS004,Analyte 87,DP8.1,NA,P922.OS,TRUE
ACH-000123,MTS004,Analyte 88,DP8.1,NA,P922.OS,TRUE
ACH-000329,MTS004,Analyte 89,DP8.1,NA,P922.OS,TRUE
ACH-000717,MTS004,Analyte 90,DP8.1,NA,P922.OS,TRUE
ACH-000764,MTS004,Analyte 92,DP8.1,NA,P922.OS,TRUE
ACH-000288,MTS004,Analyte 93,DP8.1,NA,P922.OS,TRUE
ACH-000415,MTS004,Analyte 94,DP8.1,NA,P922.OS,TRUE
ACH-000228,MTS004,Analyte 95,DP8.1,NA,P922.OS,TRUE
ACH-000977,MTS004,Analyte 96,DP8.1,NA,P922.OS,TRUE
ACH-000397,MTS004,Analyte 97,DP8.1,NA,P922.OS,TRUE
ACH-000565,MTS004,Analyte 98,DP8.1,NA,P922.OS,TRUE
ACH-000209,MTS004,Analyte 99,DP8.1,NA,P922.OS,TRUE
ACH-000824,HTS002,Analyte 401,PR500,PRISM Pool 001,P901,TRUE
ACH-000954,HTS002,Analyte 410,PR500,PRISM Pool 002,P901,TRUE
ACH-000601,HTS002,Analyte 200,PR500,PRISM Pool 020,P904,TRUE
ACH-000651,HTS002,Analyte 201,PR500,PRISM Pool 021,P905,TRUE
ACH-000361,HTS002,Analyte 202,PR500,PRISM Pool 021,P905,TRUE
ACH-000842,HTS002,Analyte 203,PR500,PRISM Pool 021,P905,TRUE
ACH-000570,HTS002,Analyte 204,PR500,PRISM Pool 021,P905,TRUE
ACH-000396,HTS002,Analyte 205,PR500,PRISM Pool 021,P905,TRUE
ACH-000777,HTS002,Analyte 206,PR500,PRISM Pool 022,P905,TRUE
ACH-000924,HTS002,Analyte 207,PR500,PRISM Pool 022,P905,TRUE
ACH-000096,HTS002,Analyte 208,PR500,PRISM Pool 022,P905,TRUE
ACH-000955,HTS002,Analyte 209,PR500,PRISM Pool 022,P905,TRUE
ACH-000280,HTS002,Analyte 411,PR500,PRISM Pool 003,P901,TRUE
ACH-000940,HTS002,Analyte 210,PR500,PRISM Pool 022,P905,TRUE
ACH-001318,HTS002,Analyte 211,PR500,PRISM Pool 023,P905,TRUE
ACH-000332,HTS002,Analyte 212,PR500,PRISM Pool 023,P905,TRUE
ACH-000839,HTS002,Analyte 213,PR500,PRISM Pool 023,P905,TRUE
ACH-000082,HTS002,Analyte 214,PR500,PRISM Pool 023,P905,TRUE
ACH-000476,HTS002,Analyte 215,PR500,PRISM Pool 023,P905,TRUE
ACH-000178,HTS002,Analyte 216,PR500,PRISM Pool 024,P905,TRUE
ACH-000421,HTS002,Analyte 217,PR500,PRISM Pool 024,P905,TRUE
ACH-000524,HTS002,Analyte 218,PR500,PRISM Pool 024,P905,TRUE
ACH-000469,HTS002,Analyte 219,PR500,PRISM Pool 024,P905,TRUE
ACH-000012,HTS002,Analyte 412,PR500,PRISM Pool 003,P901,TRUE
ACH-000153,HTS002,Analyte 220,PR500,PRISM Pool 024,P905,TRUE
ACH-000805,HTS002,Analyte 221,PR500,PRISM Pool 025,P905,TRUE
ACH-000429,HTS002,Analyte 222,PR500,PRISM Pool 025,P905,TRUE
ACH-000628,HTS002,Analyte 223,PR500,PRISM Pool 025,P905,TRUE
ACH-000108,HTS002,Analyte 224,PR500,PRISM Pool 025,P905,TRUE
ACH-000939,HTS002,Analyte 225,PR500,PRISM Pool 025,P905,TRUE
ACH-000323,HTS002,Analyte 226,PR500,PRISM Pool 035,P906,TRUE
ACH-000219,HTS002,Analyte 227,PR500,PRISM Pool 035,P906,TRUE
ACH-000903,HTS002,Analyte 228,PR500,PRISM Pool 035,P906,TRUE
ACH-000054,HTS002,Analyte 229,PR500,PRISM Pool 035,P906,TRUE
ACH-000098,HTS002,Analyte 413,PR500,PRISM Pool 003,P901,TRUE
ACH-000302,HTS002,Analyte 230,PR500,PRISM Pool 035,P906,TRUE
ACH-000324,HTS002,Analyte 231,PR500,PRISM Pool 039,P906,TRUE
ACH-000510,HTS002,Analyte 232,PR500,PRISM Pool 039,P906,TRUE
ACH-000164,HTS002,Analyte 233,PR500,PRISM Pool 039,P906,TRUE
ACH-000549,HTS002,Analyte 234,PR500,PRISM Pool 039,P906,TRUE
ACH-000650,HTS002,Analyte 235,PR500,PRISM Pool 039,P906,TRUE
ACH-000217,HTS002,Analyte 236,PR500,PRISM Pool 040,P906,TRUE
ACH-000463,HTS002,Analyte 237,PR500,PRISM Pool 040,P906,TRUE
ACH-000748,HTS002,Analyte 238,PR500,PRISM Pool 040,P906,TRUE
ACH-000788,HTS002,Analyte 239,PR500,PRISM Pool 040,P906,TRUE
ACH-000589,HTS002,Analyte 414,PR500,PRISM Pool 003,P901,TRUE
ACH-000086,HTS002,Analyte 240,PR500,PRISM Pool 040,P906,TRUE
ACH-000545,HTS002,Analyte 241,PR500,PRISM Pool 041,P906,TRUE
ACH-000762,HTS002,Analyte 242,PR500,PRISM Pool 041,P906,TRUE
ACH-000792,HTS002,Analyte 243,PR500,PRISM Pool 041,P906,TRUE
ACH-000211,HTS002,Analyte 244,PR500,PRISM Pool 041,P906,TRUE
ACH-000936,HTS002,Analyte 245,PR500,PRISM Pool 041,P906,TRUE
ACH-000882,HTS002,Analyte 246,PR500,PRISM Pool 042,P906,TRUE
ACH-000471,HTS002,Analyte 247,PR500,PRISM Pool 042,P906,TRUE
ACH-000947,HTS002,Analyte 248,PR500,PRISM Pool 042,P906,TRUE
ACH-000670,HTS002,Analyte 249,PR500,PRISM Pool 042,P906,TRUE
ACH-000738,HTS002,Analyte 415,PR500,PRISM Pool 003,P901,TRUE
ACH-000048,HTS002,Analyte 250,PR500,PRISM Pool 042,P906,TRUE
ACH-000259,HTS002,Analyte 251,PR500,PRISM Pool 045,P907,TRUE
ACH-000599,HTS002,Analyte 252,PR500,PRISM Pool 045,P907,TRUE
ACH-000716,HTS002,Analyte 253,PR500,PRISM Pool 045,P907,TRUE
ACH-000347,HTS002,Analyte 254,PR500,PRISM Pool 045,P907,TRUE
ACH-000566,HTS002,Analyte 255,PR500,PRISM Pool 045,P907,TRUE
ACH-001016,HTS002,Analyte 256,PR500,PRISM Pool 051,P907,TRUE
ACH-000395,HTS002,Analyte 257,PR500,PRISM Pool 051,P907,TRUE
ACH-000407,HTS002,Analyte 258,PR500,PRISM Pool 051,P907,TRUE
ACH-000418,HTS002,Analyte 259,PR500,PRISM Pool 051,P907,TRUE
ACH-000837,HTS002,Analyte 416,PR500,PRISM Pool 004,P901,TRUE
ACH-000008,HTS002,Analyte 260,PR500,PRISM Pool 051,P907,TRUE
ACH-000191,HTS002,Analyte 261,PR500,PRISM Pool 052,P907,TRUE
ACH-000941,HTS002,Analyte 262,PR500,PRISM Pool 052,P907,TRUE
ACH-000532,HTS002,Analyte 263,PR500,PRISM Pool 052,P907,TRUE
ACH-000316,HTS002,Analyte 264,PR500,PRISM Pool 052,P907,TRUE
ACH-000677,HTS002,Analyte 265,PR500,PRISM Pool 052,P907,TRUE
ACH-000375,HTS002,Analyte 266,PR500,PRISM Pool 053,P907,TRUE
ACH-000619,HTS002,Analyte 267,PR500,PRISM Pool 053,P907,TRUE
ACH-000965,HTS002,Analyte 268,PR500,PRISM Pool 053,P907,TRUE
ACH-000210,HTS002,Analyte 269,PR500,PRISM Pool 053,P907,TRUE
ACH-000967,HTS002,Analyte 417,PR500,PRISM Pool 004,P901,TRUE
ACH-000803,HTS002,Analyte 270,PR500,PRISM Pool 053,P907,TRUE
ACH-000007,HTS002,Analyte 271,PR500,PRISM Pool 054,P907,TRUE
ACH-000719,HTS002,Analyte 272,PR500,PRISM Pool 054,P907,TRUE
ACH-000484,HTS002,Analyte 273,PR500,PRISM Pool 054,P907,TRUE
ACH-000433,HTS002,Analyte 274,PR500,PRISM Pool 054,P907,TRUE
ACH-000688,HTS002,Analyte 275,PR500,PRISM Pool 054,P907,TRUE
ACH-000603,HTS002,Analyte 276,PR500,PRISM Pool 056,P908,TRUE
ACH-000351,HTS002,Analyte 277,PR500,PRISM Pool 056,P908,TRUE
ACH-000627,HTS002,Analyte 278,PR500,PRISM Pool 056,P908,TRUE
ACH-000916,HTS002,Analyte 279,PR500,PRISM Pool 056,P908,TRUE
ACH-000662,HTS002,Analyte 418,PR500,PRISM Pool 004,P901,TRUE
ACH-000863,HTS002,Analyte 280,PR500,PRISM Pool 056,P908,TRUE
ACH-000732,HTS002,Analyte 281,PR500,PRISM Pool 057,P908,TRUE
ACH-000066,HTS002,Analyte 282,PR500,PRISM Pool 057,P908,TRUE
ACH-000015,HTS002,Analyte 283,PR500,PRISM Pool 057,P908,TRUE
ACH-000511_FAILED_STR,HTS002,Analyte 284,PR500,PRISM Pool 057,P908,FALSE
ACH-000674,HTS002,Analyte 285,PR500,PRISM Pool 057,P908,TRUE
ACH-000892,HTS002,Analyte 286,PR500,PRISM Pool 058,P908,TRUE
ACH-000909,HTS002,Analyte 287,PR500,PRISM Pool 058,P908,TRUE
ACH-000237,HTS002,Analyte 288,PR500,PRISM Pool 058,P908,TRUE
ACH-000811,HTS002,Analyte 289,PR500,PRISM Pool 058,P908,TRUE
ACH-000537,HTS002,Analyte 419,PR500,PRISM Pool 004,P901,TRUE
ACH-000312,HTS002,Analyte 290,PR500,PRISM Pool 058,P908,TRUE
ACH-000390,HTS002,Analyte 291,PR500,PRISM Pool 059,P908,TRUE
ACH-000901,HTS002,Analyte 292,PR500,PRISM Pool 059,P908,TRUE
ACH-000307,HTS002,Analyte 293,PR500,PRISM Pool 059,P908,TRUE
ACH-000289,HTS002,Analyte 294,PR500,PRISM Pool 059,P908,TRUE
ACH-000309,HTS002,Analyte 295,PR500,PRISM Pool 059,P908,TRUE
ACH-000733,HTS002,Analyte 296,PR500,PRISM Pool 060,P908,TRUE
ACH-000268,HTS002,Analyte 297,PR500,PRISM Pool 060,P908,TRUE
ACH-000758,HTS002,Analyte 298,PR500,PRISM Pool 060,P908,TRUE
ACH-000693,HTS002,Analyte 299,PR500,PRISM Pool 060,P908,TRUE
ACH-001307,HTS002,Analyte 402,PR500,PRISM Pool 001,P901,TRUE
ACH-000427,HTS002,Analyte 420,PR500,PRISM Pool 004,P901,TRUE
ACH-000684,HTS002,Analyte 300,PR500,PRISM Pool 060,P908,TRUE
ACH-000264,HTS002,Analyte 301,PR500,PRISM Pool 030,P909,TRUE
ACH-000027,HTS002,Analyte 302,PR500,PRISM Pool 030,P909,TRUE
ACH-000671,HTS002,Analyte 303,PR500,PRISM Pool 030,P909,TRUE
ACH-000205,HTS002,Analyte 304,PR500,PRISM Pool 030,P909,TRUE
ACH-000720,HTS002,Analyte 305,PR500,PRISM Pool 030,P909,TRUE
ACH-000814,HTS002,Analyte 306,PR500,PRISM Pool 034,P909,TRUE
ACH-000885,HTS002,Analyte 307,PR500,PRISM Pool 034,P909,TRUE
ACH-000663,HTS002,Analyte 308,PR500,PRISM Pool 034,P909,TRUE
ACH-000647,HTS002,Analyte 309,PR500,PRISM Pool 034,P909,TRUE
ACH-000774,HTS002,Analyte 421,PR500,PRISM Pool 005,P901,TRUE
ACH-000243,HTS002,Analyte 310,PR500,PRISM Pool 034,P909,TRUE
ACH-000255,HTS002,Analyte 311,PR500,PRISM Pool 043,P909,TRUE
ACH-000335,HTS002,Analyte 312,PR500,PRISM Pool 043,P909,TRUE
ACH-000147,HTS002,Analyte 313,PR500,PRISM Pool 043,P909,TRUE
ACH-000090,HTS002,Analyte 314,PR500,PRISM Pool 043,P909,TRUE
ACH-000171,HTS002,Analyte 315,PR500,PRISM Pool 043,P909,TRUE
ACH-000614,HTS002,Analyte 316,PR500,PRISM Pool 044,P909,TRUE
ACH-000132,HTS002,Analyte 317,PR500,PRISM Pool 044,P909,TRUE
ACH-000274,HTS002,Analyte 318,PR500,PRISM Pool 044,P909,TRUE
ACH-000807_FAILED_STR,HTS002,Analyte 319,PR500,PRISM Pool 044,P909,FALSE
ACH-000624,HTS002,Analyte 422,PR500,PRISM Pool 005,P901,TRUE
ACH-000810,HTS002,Analyte 320,PR500,PRISM Pool 044,P909,TRUE
ACH-000343,HTS002,Analyte 321,PR500,PRISM Pool 046,P909,TRUE
ACH-000022,HTS002,Analyte 322,PR500,PRISM Pool 046,P909,TRUE
ACH-000192,HTS002,Analyte 323,PR500,PRISM Pool 046,P909,TRUE
ACH-000409_FAILED_STR,HTS002,Analyte 324,PR500,PRISM Pool 046,P909,FALSE
ACH-000959,HTS002,Analyte 325,PR500,PRISM Pool 046,P909,TRUE
ACH-000028_FAILED_STR,HTS002,Analyte 326,PR500,PRISM Pool 047,P910,FALSE
ACH-000637,HTS002,Analyte 327,PR500,PRISM Pool 047,P910,TRUE
ACH-000968,HTS002,Analyte 328,PR500,PRISM Pool 047,P910,TRUE
ACH-000155,HTS002,Analyte 329,PR500,PRISM Pool 047,P910,TRUE
ACH-000888,HTS002,Analyte 423,PR500,PRISM Pool 005,P901,TRUE
ACH-000133,HTS002,Analyte 330,PR500,PRISM Pool 047,P910,TRUE
ACH-000605,HTS002,Analyte 331,PR500,PRISM Pool 048,P910,TRUE
ACH-000775,HTS002,Analyte 332,PR500,PRISM Pool 048,P910,TRUE
ACH-000042,HTS002,Analyte 333,PR500,PRISM Pool 048,P910,TRUE
ACH-000860,HTS002,Analyte 334,PR500,PRISM Pool 048,P910,TRUE
ACH-000994,HTS002,Analyte 335,PR500,PRISM Pool 048,P910,TRUE
ACH-000277,HTS002,Analyte 336,PR500,PRISM Pool 049,P910,TRUE
ACH-000496,HTS002,Analyte 337,PR500,PRISM Pool 049,P910,TRUE
ACH-000866,HTS002,Analyte 338,PR500,PRISM Pool 049,P910,TRUE
ACH-000869,HTS002,Analyte 339,PR500,PRISM Pool 049,P910,TRUE
ACH-000449,HTS002,Analyte 424,PR500,PRISM Pool 005,P901,TRUE
ACH-000117,HTS002,Analyte 340,PR500,PRISM Pool 049,P910,TRUE
ACH-000678,HTS002,Analyte 341,PR500,PRISM Pool 050,P910,TRUE
ACH-000493,HTS002,Analyte 342,PR500,PRISM Pool 050,P910,TRUE
ACH-000468,HTS002,Analyte 343,PR500,PRISM Pool 050,P910,TRUE
ACH-000097,HTS002,Analyte 344,PR500,PRISM Pool 050,P910,TRUE
ACH-000313,HTS002,Analyte 345,PR500,PRISM Pool 050,P910,TRUE
ACH-000169,HTS002,Analyte 346,PR500,PRISM Pool 061,P910,TRUE
ACH-000010_FAILED_STR,HTS002,Analyte 347,PR500,PRISM Pool 061,P910,FALSE
ACH-000895,HTS002,Analyte 348,PR500,PRISM Pool 061,P910,TRUE
ACH-000841,HTS002,Analyte 349,PR500,PRISM Pool 061,P910,TRUE
ACH-000587,HTS002,Analyte 425,PR500,PRISM Pool 005,P901,TRUE
ACH-000414,HTS002,Analyte 350,PR500,PRISM Pool 061,P910,TRUE
ACH-000026,HTS002,Analyte 351,PR500,PRISM Pool 055,P911,TRUE
ACH-000649,HTS002,Analyte 352,PR500,PRISM Pool 055,P911,TRUE
ACH-000966,HTS002,Analyte 353,PR500,PRISM Pool 055,P911,TRUE
ACH-000950,HTS002,Analyte 354,PR500,PRISM Pool 055,P911,TRUE
ACH-000750,HTS002,Analyte 355,PR500,PRISM Pool 055,P911,TRUE
ACH-000958,HTS002,Analyte 356,PR500,PRISM Pool 084,P911,TRUE
ACH-000270,HTS002,Analyte 357,PR500,PRISM Pool 084,P911,TRUE
ACH-000535,HTS002,Analyte 358,PR500,PRISM Pool 084,P911,TRUE
ACH-000480,HTS002,Analyte 359,PR500,PRISM Pool 084,P911,TRUE
ACH-000879,HTS002,Analyte 11,PR500,PRISM Pool 006,P930,TRUE
ACH-000281,HTS002,Analyte 360,PR500,PRISM Pool 084,P911,TRUE
ACH-000897,HTS002,Analyte 361,PR500,PRISM Pool 086,P911,TRUE
ACH-000389,HTS002,Analyte 362,PR500,PRISM Pool 086,P911,TRUE
ACH-000862,HTS002,Analyte 363,PR500,PRISM Pool 086,P911,TRUE
ACH-000776,HTS002,Analyte 364,PR500,PRISM Pool 086,P911,TRUE
ACH-000023,HTS002,Analyte 365,PR500,PRISM Pool 086,P911,TRUE
ACH-000011,HTS002,Analyte 366,PR500,PRISM Pool 087,P911,TRUE
ACH-000973,HTS002,Analyte 367,PR500,PRISM Pool 087,P911,TRUE
ACH-001024,HTS002,Analyte 368,PR500,PRISM Pool 087,P911,TRUE
ACH-000971,HTS002,Analyte 369,PR500,PRISM Pool 087,P911,TRUE
ACH-000873,HTS002,Analyte 14,PR500,PRISM Pool 006,P930,TRUE
ACH-000486,HTS002,Analyte 370,PR500,PRISM Pool 087,P911,TRUE
ACH-000997,HTS002,Analyte 371,PR500,PRISM Pool 088,P911,TRUE
ACH-000552,HTS002,Analyte 372,PR500,PRISM Pool 088,P911,TRUE
ACH-000796,HTS002,Analyte 373,PR500,PRISM Pool 088,P911,TRUE
ACH-000652,HTS002,Analyte 374,PR500,PRISM Pool 088,P911,TRUE
ACH-000452,HTS002,Analyte 375,PR500,PRISM Pool 088,P911,TRUE
ACH-000458,HTS002,Analyte 376,PR500,PRISM Pool 026,P912,TRUE
ACH-000221,HTS002,Analyte 377,PR500,PRISM Pool 026,P912,TRUE
ACH-000970,HTS002,Analyte 378,PR500,PRISM Pool 026,P912,TRUE
ACH-000893,HTS002,Analyte 379,PR500,PRISM Pool 026,P912,TRUE
ACH-000855,HTS002,Analyte 15,PR500,PRISM Pool 006,P930,TRUE
ACH-000562,HTS002,Analyte 380,PR500,PRISM Pool 026,P912,TRUE
ACH-000769,HTS002,Analyte 381,PR500,PRISM Pool 031,P912,TRUE
ACH-000384,HTS002,Analyte 382,PR500,PRISM Pool 031,P912,TRUE
ACH-000917,HTS002,Analyte 383,PR500,PRISM Pool 031,P912,TRUE
ACH-000505,HTS002,Analyte 384,PR500,PRISM Pool 031,P912,TRUE
ACH-000765,HTS002,Analyte 385,PR500,PRISM Pool 031,P912,TRUE
ACH-000858,HTS002,Analyte 386,PR500,PRISM Pool 033,P912,TRUE
ACH-000595,HTS002,Analyte 387,PR500,PRISM Pool 033,P912,TRUE
ACH-000052,HTS002,Analyte 388,PR500,PRISM Pool 033,P912,TRUE
ACH-000979,HTS002,Analyte 389,PR500,PRISM Pool 033,P912,TRUE
ACH-000320,HTS002,Analyte 12,PR500,PRISM Pool 006,P930,TRUE
ACH-000571,HTS002,Analyte 390,PR500,PRISM Pool 033,P912,TRUE
ACH-000812,HTS002,Analyte 391,PR500,PRISM Pool 091,P912,TRUE
ACH-000891,HTS002,Analyte 392,PR500,PRISM Pool 091,P912,TRUE
ACH-000667,HTS002,Analyte 393,PR500,PRISM Pool 091,P912,TRUE
ACH-000734,HTS002,Analyte 394,PR500,PRISM Pool 091,P912,TRUE
ACH-000416,HTS002,Analyte 395,PR500,PRISM Pool 091,P912,TRUE
ACH-000802,HTS002,Analyte 396,PR500,PRISM Pool 092,P912,TRUE
ACH-000946,HTS002,Analyte 397,PR500,PRISM Pool 092,P912,TRUE
ACH-000472,HTS002,Analyte 398,PR500,PRISM Pool 092,P912,TRUE
ACH-000962,HTS002,Analyte 399,PR500,PRISM Pool 092,P912,TRUE
ACH-000756,HTS002,Analyte 403,PR500,PRISM Pool 001,P901,TRUE
ACH-001145,HTS002,Analyte 13,PR500,PRISM Pool 006,P930,TRUE
ACH-000383,HTS002,Analyte 400,PR500,PRISM Pool 092,P912,TRUE
ACH-000846,HTS002,Analyte 32,PR500,PRISM Pool 093,P930,TRUE
ACH-000359,HTS002,Analyte 31,PR500,PRISM Pool 093,P930,TRUE
ACH-000804,HTS002,Analyte 33,PR500,PRISM Pool 093,P930,TRUE
ACH-000609,HTS002,Analyte 34,PR500,PRISM Pool 093,P930,TRUE
ACH-000682,HTS002,Analyte 30,PR500,PRISM Pool 093,P930,TRUE
ACH-000212,HTS002,Analyte 39,PR500,PRISM Pool 094,P931,TRUE
ACH-000787,HTS002,Analyte 37,PR500,PRISM Pool 094,P931,TRUE
ACH-000987,HTS002,Analyte 36,PR500,PRISM Pool 094,P931,TRUE
ACH-000974,HTS002,Analyte 35,PR500,PRISM Pool 094,P931,TRUE
ACH-000832,HTS002,Analyte 20,PR500,PRISM Pool 007,P930,TRUE
ACH-000561,HTS002,Analyte 38,PR500,PRISM Pool 094,P931,TRUE
ACH-000305,HTS002,Analyte 41,PR500,PRISM Pool 100,P931,TRUE
ACH-000753,HTS002,Analyte 40,PR500,PRISM Pool 100,P931,TRUE
ACH-000138,HTS002,Analyte 42,PR500,PRISM Pool 100,P931,TRUE
ACH-000046,HTS002,Analyte 45,PR500,PRISM Pool 101,P931,TRUE
ACH-000856,HTS002,Analyte 44,PR500,PRISM Pool 101,P931,TRUE
ACH-000878,HTS002,Analyte 46,PR500,PRISM Pool 101,P931,TRUE
ACH-000250,HTS002,Analyte 43,PR500,PRISM Pool 101,P931,TRUE
ACH-000558,HTS002,Analyte 17,PR500,PRISM Pool 007,P930,TRUE
ACH-000766,HTS002,Analyte 47,PR500,PRISM Pool 101,P931,TRUE
ACH-000404,HTS002,Analyte 426,PR500,PRISM Pool 028,P914,TRUE
ACH-000813,HTS002,Analyte 427,PR500,PRISM Pool 028,P914,TRUE
ACH-000311,HTS002,Analyte 428,PR500,PRISM Pool 028,P914,TRUE
ACH-000454,HTS002,Analyte 429,PR500,PRISM Pool 028,P914,TRUE
ACH-000488,HTS002,Analyte 19,PR500,PRISM Pool 007,P930,TRUE
ACH-000849,HTS002,Analyte 430,PR500,PRISM Pool 028,P914,TRUE
ACH-000868,HTS002,Analyte 431,PR500,PRISM Pool 036,P914,TRUE
ACH-000978,HTS002,Analyte 432,PR500,PRISM Pool 036,P914,TRUE
ACH-000408,HTS002,Analyte 433,PR500,PRISM Pool 036,P914,TRUE
ACH-000344,HTS002,Analyte 434,PR500,PRISM Pool 036,P914,TRUE
ACH-000161,HTS002,Analyte 435,PR500,PRISM Pool 036,P914,TRUE
ACH-000835,HTS002,Analyte 436,PR500,PRISM Pool 089,P914,TRUE
ACH-000819,HTS002,Analyte 437,PR500,PRISM Pool 089,P914,TRUE
ACH-000062,HTS002,Analyte 438,PR500,PRISM Pool 089,P914,TRUE
ACH-000473,HTS002,Analyte 439,PR500,PRISM Pool 089,P914,TRUE
ACH-000593,HTS002,Analyte 18,PR500,PRISM Pool 007,P930,TRUE
ACH-000176,HTS002,Analyte 440,PR500,PRISM Pool 089,P914,TRUE
ACH-000445,HTS002,Analyte 441,PR500,PRISM Pool 090,P914,TRUE
ACH-000331,HTS002,Analyte 442,PR500,PRISM Pool 090,P914,TRUE
ACH-000163,HTS002,Analyte 443,PR500,PRISM Pool 090,P914,TRUE
ACH-000768,HTS002,Analyte 444,PR500,PRISM Pool 090,P914,TRUE
